date,5. adjusted close,F
2015-09-18,26.8452,11.667
2015-09-21,26.942,11.6996
2015-09-22,26.4229,11.3728
2015-09-23,26.1501,11.1767
2015-09-24,25.9037,11.1522
2015-09-25,25.8774,11.0542
2015-09-28,25.1295,10.7192
2015-09-29,25.6486,10.7437
2015-09-30,26.4141,11.0869
2015-10-01,26.986,11.1686
2015-10-02,27.9187,11.43
2015-10-05,27.9451,11.5934
2015-10-06,28.3498,11.6915
2015-10-07,29.0801,12.051
2015-10-08,29.4145,12.247
2015-10-09,28.9921,12.2307
2015-10-12,29.0537,12.2389
2015-10-13,29.1505,12.2062
2015-10-14,29.3265,12.2634
2015-10-15,29.3177,12.4349
2015-10-16,29.1681,12.484
2015-10-19,29.2473,12.5493
2015-10-20,29.4585,12.5657
2015-10-21,31.1654,12.5902
2015-10-22,31.1654,12.7291
2015-10-23,31.6318,12.8026
2015-10-26,31.3854,12.8108
2015-10-27,30.7695,12.1653
2015-10-28,30.9895,12.3532
2015-10-29,30.5759,12.1552
2015-10-30,30.7167,12.2212
2015-11-02,31.2974,12.1717
2015-11-03,31.4822,12.2212
2015-11-04,31.1654,12.0892
2015-11-05,31.183,12.0232
2015-11-06,31.4558,11.9819
2015-11-09,31.3854,11.8251
2015-11-10,31.3414,11.7839
2015-11-11,31.2798,11.8086
2015-11-12,30.8751,11.5858
2015-11-13,30.1888,11.4868
2015-11-16,30.9455,11.5858
2015-11-17,30.9807,11.6766
2015-11-18,32.0805,11.9324
2015-11-19,31.799,12.0232
2015-11-20,31.9749,12.0479
2015-11-23,31.7462,12.0067
2015-11-24,31.8694,12.0067
2015-11-25,31.9749,12.0067
2015-11-27,32.0013,11.9902
2015-11-30,31.8518,11.8251
2015-12-01,31.9045,12.0149
2015-12-02,31.4382,11.7674
2015-12-03,31.2094,11.5363
2015-12-04,31.8958,11.7178
2015-12-07,31.7902,11.6518
2015-12-08,31.2182,11.528
2015-12-09,31.1918,11.462
2015-12-10,31.3502,11.5198
2015-12-11,30.4,11.2557
2015-12-14,30.2592,11.2392
2015-12-15,30.3912,11.4455
2015-12-16,31.2358,11.8499
2015-12-17,30.3203,11.5363
2015-12-18,29.9292,11.3878
2015-12-21,30.0714,11.33
2015-12-22,30.4803,11.7178
2015-12-23,30.9158,11.8499
2015-12-24,30.7558,11.8086
2015-12-28,30.6758,11.7013
2015-12-29,30.6669,11.7426
2015-12-30,30.5158,11.6931
2015-12-31,30.2314,11.6271
2016-01-04,29.6092,11.528
2016-01-05,28.8269,11.3217
2016-01-06,27.7958,10.8184
2016-01-07,26.658,10.48
2016-01-08,26.2491,10.348
2016-01-11,26.8891,10.5378
2016-01-12,26.9336,10.6038
2016-01-13,27.1025,10.0674
2016-01-14,26.9336,10.0592
2016-01-15,26.2847,9.8776
2016-01-19,26.1336,9.8611
2016-01-20,26.1513,9.8199
2016-01-21,26.2669,9.9107
2016-01-22,26.0269,10.0179
2016-01-25,25.9825,9.8859
2016-01-26,26.3558,10.117
2016-01-27,25.9647,10.1087
2016-01-28,25.7958,9.9893
2016-01-29,26.3469,10.1855
2016-02-01,26.7647,10.2964
2016-02-02,26.3558,9.8187
2016-02-03,25.7069,9.776
2016-02-04,25.458,9.8357
2016-02-05,25.3691,9.7675
2016-02-08,25.4936,9.8869
2016-02-09,24.7736,9.6822
2016-02-10,24.6313,9.6736
2016-02-11,23.9113,9.5286
2016-02-12,24.6313,9.8528
2016-02-16,25.4047,10.1258
2016-02-17,26.018,10.467
2016-02-18,25.8047,10.4585
2016-02-19,25.5825,10.322
2016-02-22,26.338,10.7144
2016-02-23,26.1158,10.5949
2016-02-24,25.6358,10.3049
2016-02-25,26.2225,10.5694
2016-02-26,26.338,10.6376
2016-02-29,26.1691,10.6717
2016-03-01,26.6758,11.1665
2016-03-02,26.8002,11.2774
2016-03-03,27.618,11.5504
2016-03-04,27.8847,11.593
2016-03-07,28.0803,11.6186
2016-03-08,27.2714,11.2859
2016-03-09,27.4847,11.2518
2016-03-10,27.7367,11.2177
2016-03-11,28.1327,11.3371
2016-03-14,28.0607,11.32
2016-03-15,27.9437,11.2859
2016-03-16,28.5196,11.5162
2016-03-17,28.7626,11.4907
2016-03-18,28.7626,11.6357
2016-03-21,28.8706,11.6527
2016-03-22,28.7086,11.593
2016-03-23,28.1777,11.3115
2016-03-24,27.8627,11.1409
2016-03-28,27.9167,11.1665
2016-03-29,28.0697,11.2603
2016-03-30,27.8897,11.3883
2016-03-31,28.2857,11.5162
2016-04-01,27.4217,11.175
2016-04-04,26.9087,10.9191
2016-04-05,26.6387,10.8935
2016-04-06,26.9447,10.9362
2016-04-07,26.4767,10.6802
2016-04-08,26.4317,10.7058
2016-04-11,26.5757,10.7997
2016-04-12,26.7377,10.9276
2016-04-13,27.7007,11.1409
2016-04-14,27.6467,11.1665
2016-04-15,27.5027,11.0385
2016-04-18,28.1777,11.303
2016-04-19,28.7716,11.4651
2016-04-20,28.9696,11.6357
2016-04-21,29.3926,11.6442
2016-04-22,28.9606,11.6101
2016-04-25,28.7536,11.5845
2016-04-26,28.9696,11.738
2016-04-27,28.9426,11.7807
2016-04-28,29.1946,12.1515
2016-04-29,28.6186,11.6944
2016-05-02,28.5736,11.7462
2016-05-03,28.1237,11.5823
2016-05-04,27.5297,11.4788
2016-05-05,27.4847,11.4875
2016-05-06,27.8627,11.591
2016-05-09,27.7007,11.4875
2016-05-10,28.2137,11.6341
2016-05-11,27.9707,11.4875
2016-05-12,28.0607,11.5133
2016-05-13,27.4667,11.4012
2016-05-16,27.6017,11.4875
2016-05-17,27.5657,11.3322
2016-05-18,27.6737,11.3495
2016-05-19,27.2867,11.2891
2016-05-20,27.5117,11.3754
2016-05-23,27.5297,11.3236
2016-05-24,27.9437,11.4616
2016-05-25,28.4836,11.66
2016-05-26,28.1597,11.6082
2016-05-27,28.2497,11.5996
2016-05-31,28.1507,11.6341
2016-06-01,27.1967,11.3064
2016-06-02,27.2327,11.3926
2016-06-03,26.6387,11.246
2016-06-06,26.9897,11.3667
2016-06-07,27.2147,11.5392
2016-06-08,26.9537,11.522
2016-06-09,26.7623,11.4357
2016-06-10,26.4888,11.2977
2016-06-13,26.5071,11.1942
2016-06-14,26.2792,11.0735
2016-06-15,26.3065,11.2201
2016-06-16,26.4524,11.315
2016-06-17,26.6438,11.4357
2016-06-20,27.0266,11.5737
2016-06-21,26.899,11.4012
2016-06-22,26.7258,11.3667
2016-06-23,27.1816,11.5565
2016-06-24,25.8417,10.7975
2016-06-27,25.076,10.4871
2016-06-28,25.2856,10.6854
2016-06-29,25.6776,10.8234
2016-06-30,25.7961,10.8407
2016-07-01,26.3339,10.97
2016-07-05,25.6776,10.694
2016-07-06,25.8872,10.8407
2016-07-07,26.1972,10.9959
2016-07-08,27.0358,11.2891
2016-07-11,27.4642,11.4443
2016-07-12,27.8926,11.5996
2016-07-13,27.9199,11.6255
2016-07-14,28.0384,11.7203
2016-07-15,28.0475,11.7031
2016-07-18,28.1387,11.7721
2016-07-19,28.4851,11.7721
2016-07-20,28.7038,11.8497
2016-07-21,29.1961,12.0049
2016-07-22,29.3146,11.9359
2016-07-25,29.2234,11.9359
2016-07-26,29.3054,12.0825
2016-07-27,29.1869,12.0651
2016-07-28,28.2481,11.08
2016-07-29,28.7494,11.0364
2016-08-01,28.5307,10.8795
2016-08-02,27.2819,10.4088
2016-08-03,27.5644,10.5744
2016-08-04,27.6556,10.5308
2016-08-05,28.0749,10.6267
2016-08-08,28.1478,10.618
2016-08-09,28.321,10.7313
2016-08-10,28.4851,10.679
2016-08-11,28.9408,10.7313
2016-08-12,28.7768,10.7488
2016-08-15,29.0411,10.8359
2016-08-16,28.9044,10.7575
2016-08-17,29.032,10.8011
2016-08-18,28.7585,10.7488
2016-08-19,29.0138,10.8011
2016-08-22,29.0502,10.7749
2016-08-23,29.0776,10.8272
2016-08-24,28.9682,10.7226
2016-08-25,28.7494,10.8708
2016-08-26,28.7403,10.7923
2016-08-29,28.9955,10.8708
2016-08-30,28.8679,10.9405
2016-08-31,29.0958,10.9841
2016-09-01,28.9864,10.8446
2016-09-02,29.3146,10.897
2016-09-06,29.2872,11.0451
2016-09-07,29.4148,11.0713
2016-09-08,29.2488,11.0975
2016-09-09,28.1143,10.7923
2016-09-12,28.7599,11.0713
2016-09-13,28.5386,10.7923
2016-09-14,28.3264,10.5831
2016-09-15,28.7046,10.557
2016-09-16,28.5662,10.557
2016-09-19,29.258,10.557
2016-09-20,29.1935,10.4611
2016-09-21,29.6178,10.5395
2016-09-22,29.876,10.618
2016-09-23,29.627,10.6093
2016-09-26,29.3318,10.4698
2016-09-27,29.1473,10.4436
2016-09-28,29.4241,10.5395
2016-09-29,29.0367,10.4349
2016-09-30,29.3041,10.5221
2016-10-03,29.5532,10.5482
2016-10-04,29.6731,10.6354
2016-10-05,30.1435,10.8795
2016-10-06,30.0052,10.8011
2016-10-07,29.8299,10.7139
2016-10-10,29.6546,10.5657
2016-10-11,29.4148,10.4524
2016-10-12,29.2211,10.4262
2016-10-13,29.0643,10.3826
2016-10-14,29.3964,10.3826
2016-10-17,29.1104,10.3565
2016-10-18,28.9629,10.3652
2016-10-19,29.3779,10.4698
2016-10-20,29.2857,10.4349
2016-10-21,29.5532,10.4785
2016-10-24,30.4202,10.6267
2016-10-25,29.1473,10.4611
2016-10-26,29.1289,10.4876
2016-10-27,28.8983,10.364
2016-10-28,28.8891,10.3463
2016-10-31,29.1473,10.364
2016-11-01,29.0367,10.2492
2016-11-02,29.009,10.0638
2016-11-03,28.6585,10.0197
2016-11-04,28.7415,10.0108
2016-11-07,29.5347,10.2227
2016-11-08,29.2672,10.1344
2016-11-09,28.557,10.2227
2016-11-10,30.1896,10.5405
2016-11-11,31.3795,10.8407
2016-11-14,30.6969,10.6465
2016-11-15,30.8353,10.6288
2016-11-16,30.6508,10.5935
2016-11-17,30.8261,10.4787
2016-11-18,30.4387,10.3816
2016-11-21,30.4479,10.4081
2016-11-22,31.1858,10.4964
2016-11-23,31.2319,10.5052
2016-11-25,31.5917,10.6288
2016-11-28,31.4072,10.5229
2016-11-29,31.8868,10.5229
2016-11-30,31.8499,10.5582
2016-12-01,33.6025,10.9731
2016-12-02,32.6616,10.8054
2016-12-05,32.5786,10.9819
2016-12-06,32.6998,11.0879
2016-12-07,33.8467,11.5292
2016-12-08,33.9586,11.5028
2016-12-09,35.1148,11.6264
2016-12-12,34.5926,11.3174
2016-12-13,34.8351,11.2732
2016-12-14,33.5203,11.0614
2016-12-15,33.7907,11.1055
2016-12-16,33.912,11.1496
2016-12-19,33.9399,11.1761
2016-12-20,34.1357,11.2821
2016-12-21,33.9586,11.1585
2016-12-22,33.2779,10.9466
2016-12-23,33.2779,10.9996
2016-12-27,33.1381,10.9378
2016-12-28,32.7744,10.8142
2016-12-29,32.7651,10.7965
2016-12-30,32.4854,10.7083
2017-01-03,32.7744,11.1143
2017-01-04,34.5833,11.6264
2017-01-05,33.9306,11.2732
2017-01-06,33.5576,11.2644
2017-01-09,33.5763,11.1496
2017-01-10,34.8257,11.3439
2017-01-11,35.3852,11.185
2017-01-12,34.9749,11.1143
2017-01-13,34.8164,11.1496
2017-01-17,34.7884,11.132
2017-01-18,34.9376,11.132
2017-01-19,34.7791,11.1499
2017-01-20,34.5087,11.0871
2017-01-23,34.173,11.0423
2017-01-24,34.4994,11.3114
2017-01-25,35.6929,11.4729
2017-01-26,34.9842,11.0961
2017-01-27,34.5087,11.2038
2017-01-30,33.8747,11.0961
2017-01-31,34.1357,11.0871
2017-02-01,33.6975,11.0513
2017-02-02,33.3152,11.0154
2017-02-03,33.8747,11.2665
2017-02-06,34.3409,11.2307
2017-02-07,32.7278,11.0692
2017-02-08,32.7651,11.1051
2017-02-09,32.7091,11.1051
2017-02-10,32.7931,11.2217
2017-02-13,33.1194,11.2665
2017-02-14,34.7232,11.3473
2017-02-15,34.574,11.3293
2017-02-16,34.5274,11.2486
2017-02-17,34.7045,11.2845
2017-02-21,35.2546,11.3832
2017-02-22,35.2826,11.3652
2017-02-23,34.7325,11.2665
2017-02-24,34.4061,11.1858
2017-02-27,34.7511,11.3562
2017-02-28,34.3502,11.2396
2017-03-01,34.9003,11.3832
2017-03-02,35.208,11.3562
2017-03-03,35.6463,11.3473
2017-03-06,35.3479,11.2307
2017-03-07,34.9842,11.1768
2017-03-08,35.1055,11.2396
2017-03-09,34.691,11.2127
2017-03-10,34.691,11.2396
2017-03-13,34.7287,11.2486
2017-03-14,34.8135,11.2576
2017-03-15,34.9359,11.3473
2017-03-16,34.9265,11.3921
2017-03-17,34.22,11.1948
2017-03-20,33.6361,11.0154
2017-03-21,32.5434,10.5131
2017-03-22,32.3927,10.5579
2017-03-23,32.2703,10.4682
2017-03-24,32.5528,10.4233
2017-03-27,32.6941,10.2798
2017-03-28,33.4948,10.4503
2017-03-29,33.4759,10.4772
2017-03-30,33.3535,10.4772
2017-03-31,33.3064,10.4413
2017-04-03,32.1855,10.2619
2017-04-04,32.2797,10.1991
2017-04-05,32.0254,10.1004
2017-04-06,32.1761,10.1094
2017-04-07,31.7522,10.0735
2017-04-10,31.9971,10.0915
2017-04-11,31.95,10.1184
2017-04-12,31.9689,10.0735
2017-04-13,31.4508,9.9659
2017-04-17,31.9312,10.1184
2017-04-18,31.7334,10.1273
2017-04-19,31.8276,10.1728
2017-04-20,32.1196,10.4273
2017-04-21,31.7899,10.3092
2017-04-24,31.9406,10.391
2017-04-25,32.0159,10.4364
2017-04-26,32.3833,10.5455
2017-04-27,32.534,10.4273
2017-04-28,32.6282,10.4273
2017-05-01,32.2138,10.3819
2017-05-02,31.2718,9.9273
2017-05-03,31.5356,10.0637
2017-05-04,31.2247,10.0001
2017-05-05,31.8087,10.1273
2017-05-08,31.9971,10.1182
2017-05-09,32.2703,10.1455
2017-05-10,32.242,10.0364
2017-05-11,32.129,10.0092
2017-05-12,31.6674,9.9273
2017-05-15,31.8558,9.9455
2017-05-16,31.4791,9.9455
2017-05-17,30.5371,9.7819
2017-05-18,30.5842,9.8091
2017-05-19,30.8197,9.8819
2017-05-22,31.0081,10.091
2017-05-23,31.2907,10.0455
2017-05-24,31.2718,9.9637
2017-05-25,30.7067,9.8728
2017-05-26,31.1494,9.9364
2017-05-30,31.5827,10.0728
2017-05-31,31.9594,10.1092
2017-06-01,32.4304,10.3728
2017-06-02,32.4492,10.3182
2017-06-05,32.4587,10.2273
2017-06-06,32.4304,10.1092
2017-06-07,32.7036,10.0637
2017-06-08,32.4845,10.091
2017-06-09,32.7036,10.1182
2017-06-12,33.0273,10.2546
2017-06-13,32.8655,10.2455
2017-06-14,32.9607,10.2001
2017-06-15,32.9512,10.2182
2017-06-16,32.6559,10.2001
2017-06-19,32.7131,10.2182
2017-06-20,32.7607,10.1092
2017-06-21,32.5036,10.0364
2017-06-22,32.5607,10.1182
2017-06-23,32.5702,10.0364
2017-06-26,32.875,10.1637
2017-06-27,32.5797,10.0728
2017-06-28,32.9321,10.0819
2017-06-29,33.1988,10.1546
2017-06-30,33.2654,10.1728
2017-07-03,33.8749,10.5092
2017-07-05,33.3416,10.2728
2017-07-06,33.2083,10.1637
2017-07-07,33.275,10.2364
2017-07-10,33.513,10.3092
2017-07-11,33.713,10.3455
2017-07-12,33.8083,10.4273
2017-07-13,34.1511,10.5455
2017-07-14,34.6178,10.6182
2017-07-17,34.6463,10.6728
2017-07-18,34.694,10.6819
2017-07-19,34.732,10.7546
2017-07-20,34.6749,10.7728
2017-07-21,34.3511,10.6163
2017-07-24,34.113,10.3953
2017-07-25,33.8749,10.3769
2017-07-26,33.9226,10.1835
2017-07-27,34.2273,10.294
2017-07-28,34.0654,10.2848
2017-07-31,34.2654,10.3308
2017-08-01,33.6178,10.0822
2017-08-02,33.1607,10.1283
2017-08-03,33.1131,10.0638
2017-08-04,33.5892,10.0822
2017-08-07,33.6178,10.0546
2017-08-08,33.7035,10.027
2017-08-09,33.5988,10.0546
2017-08-10,33.2178,9.9165
2017-08-11,33.2654,9.9165
2017-08-14,33.7797,10.0454
2017-08-15,33.8464,9.9809
2017-08-16,34.0464,9.9441
2017-08-17,33.3321,9.7968
2017-08-18,33.1702,9.7231
2017-08-21,33.2464,9.7323
2017-08-22,33.6178,9.806
2017-08-23,33.7987,9.8612
2017-08-24,33.8273,9.8612
2017-08-25,33.9035,9.9625
2017-08-28,33.8178,9.9349
2017-08-29,33.8273,9.9809
2017-08-30,34.113,10.073
2017-08-31,34.7987,10.1559
2017-09-01,35.5796,10.4505
2017-09-05,35.4558,10.4597
2017-09-06,35.8749,10.5886
2017-09-07,35.513,10.4966
2017-09-08,35.5996,10.4597
2017-09-11,35.9363,10.5058
2017-09-12,36.4559,10.6715
2017-09-13,36.7638,10.6991
2017-09-14,37.3218,10.6439
2017-09-15,37.4084,10.6991
2017-09-18,37.1294,10.7083
2017-09-19,37.2352,10.7912
2017-09-20,37.4084,10.782
2017-09-21,37.6201,10.7912
2017-09-22,37.928,10.9017
2017-09-25,38.7747,10.9938
2017-09-26,38.7362,10.9846
2017-09-27,39.0441,11.003
2017-09-28,39.0441,11.0122
2017-09-29,38.8516,11.0214
2017-10-02,40.5546,11.1319
2017-10-03,41.8054,11.3621
2017-10-04,42.1229,11.3252
2017-10-05,42.1903,11.2792
2017-10-06,43.2294,11.3344
2017-10-09,43.6143,11.3621
2017-10-10,43.4988,11.4081
2017-10-11,43.749,11.3989
2017-10-12,43.1909,11.1595
2017-10-13,44.1435,11.0951
2017-10-16,44.028,11.1595
2017-10-17,43.316,11.2976
2017-10-18,43.4122,11.224
2017-10-19,43.6335,11.2608
2017-10-20,43.8837,11.2792
2017-10-23,43.4411,11.2233
2017-10-24,44.7208,11.3631
2017-10-25,43.4122,11.2512
2017-10-26,43.5373,11.4377
2017-10-27,42.9504,11.2419
2017-10-30,41.7285,11.2792
2017-10-31,41.3532,11.4377
2017-11-01,41.4975,11.5122
2017-11-02,40.9876,11.5775
2017-11-03,40.7374,11.5216
2017-11-06,40.545,11.4936
2017-11-07,40.1217,11.3351
2017-11-08,40.5162,11.2419
2017-11-09,40.5162,11.2233
2017-11-10,41.0453,11.1953
2017-11-13,41.9209,11.3351
2017-11-14,41.3725,11.2046
2017-11-15,41.2378,11.186
2017-11-16,41.9498,11.2233
2017-11-17,42.2192,11.1953
2017-11-20,43.1813,11.3072
2017-11-21,43.2679,11.2978
2017-11-22,42.6136,11.2512
2017-11-24,42.7772,11.2792
2017-11-27,42.4982,11.2885
2017-11-28,43.2198,11.3817
2017-11-29,42.1518,11.708
2017-11-30,41.4591,11.6707
2017-12-01,41.1704,11.7266
2017-12-04,41.4206,11.7733
2017-12-05,41.18,11.5868
2017-12-06,40.5546,11.5402
2017-12-07,40.7952,11.68
2017-12-08,40.7952,11.7546
2017-12-11,40.4554,11.7266
2017-12-12,40.3195,11.7453
2017-12-13,40.1932,11.7733
2017-12-14,39.6204,11.6148
2017-12-15,39.7564,11.7266
2017-12-18,40.9214,11.8012
2017-12-19,41.2515,11.8292
2017-12-20,41.2806,11.8571
2017-12-21,40.9311,11.7733
2017-12-22,40.7952,11.7266
2017-12-26,40.5816,11.7453
2017-12-27,40.1059,11.6521
2017-12-28,40.1738,11.7266
2017-12-29,39.7952,11.6427
2018-01-02,40.5816,11.8012
2018-01-03,41.5719,11.8944
2018-01-04,42.8534,12.0995
2018-01-05,42.7272,12.3046
2018-01-08,42.9311,12.258
2018-01-09,42.766,12.1927
2018-01-10,41.7466,12.1461
2018-01-11,42.9019,12.2673
2018-01-12,42.7854,12.3326
2018-01-16,42.9019,12.2114
2018-01-17,42.7466,11.3538
2018-01-18,42.5815,11.2512
2018-01-19,41.8922,11.186
2018-01-22,42.0282,11.2046
2018-01-23,42.1155,11.1487
2018-01-24,42.8728,11.2326
2018-01-25,41.9019,10.7852
2018-01-26,42.2223,10.8597
2018-01-29,41.766,10.6267
2018-01-30,41.4554,10.5694
2018-01-31,41.1738,10.4833
2018-02-01,41.1932,10.4356
2018-02-02,39.8049,10.2349
2018-02-05,38.3875,9.7857
2018-02-06,40.6398,10.2827
2018-02-07,41.1544,10.2827
2018-02-08,39.5622,9.9673
2018-02-09,40.2515,10.0629
2018-02-12,40.7758,10.2253
2018-02-13,40.1932,10.1202
2018-02-14,40.5913,10.2635
2018-02-15,40.6301,10.2827
2018-02-16,39.8923,10.1393
2018-02-20,39.5816,10.1584
2018-02-21,39.3777,10.1298
2018-02-22,39.7175,10.1584
2018-02-23,39.7175,10.2253
2018-02-26,40.3292,10.4069
2018-02-27,38.9991,10.1393
2018-02-28,38.203,10.1393
2018-03-01,36.6885,9.8335
2018-03-02,36.339,9.9386
2018-03-05,36.6399,10.1106
2018-03-06,36.8244,10.1584
2018-03-07,36.6399,10.1584
2018-03-08,37.1059,10.1393
2018-03-09,37.1059,10.254
2018-03-12,37.0961,10.3304
2018-03-13,37.2726,10.3018
2018-03-14,36.9589,10.5311
2018-03-15,37.1157,10.5789
2018-03-16,37.204,10.6554
2018-03-19,36.292,10.5216
2018-03-20,36.1744,10.5025
2018-03-21,36.851,10.6076
2018-03-22,35.6448,10.2731
2018-03-23,34.4877,10.0915
2018-03-26,35.2918,10.3496
2018-03-27,34.1936,10.3496
2018-03-28,34.7819,10.3782
2018-03-29,35.635,10.5885
2018-04-02,35.0663,10.3782
2018-04-03,36.2234,10.6554
2018-04-04,37.2923,10.8274
2018-04-05,37.2628,10.8465
2018-04-06,36.949,10.684
2018-04-09,37.0961,10.7509
2018-04-10,38.3121,10.942
2018-04-11,38.2434,10.9229
2018-04-12,38.0767,10.8083
2018-04-13,37.9787,10.7796
2018-04-16,38.4101,10.8752
2018-04-17,38.4592,10.8752
2018-04-18,38.1748,10.8274
2018-04-19,37.0373,10.6171
2018-04-20,36.8804,10.4815
2018-04-23,36.9589,10.6946
2018-04-24,37.1942,10.6171
2018-04-25,37.3707,10.7624
2018-04-26,37.508,11.0724
2018-04-27,36.9196,11.1306
2018-04-30,36.0273,10.8884
2018-05-01,35.7135,10.9077
2018-05-02,35.4978,10.8593
2018-05-03,35.4487,10.8496
2018-05-04,35.9979,11.0046
2018-05-07,35.635,10.9852
2018-05-08,35.6252,10.9174
2018-05-09,35.5664,10.714
2018-05-10,36.4391,10.8593
2018-05-11,36.1744,10.8399
2018-05-14,35.9194,10.8303
2018-05-15,36.2234,10.869
2018-05-16,37.2923,11.0434
2018-05-17,37.557,11.1015
2018-05-18,37.0569,10.9756
2018-05-21,37.3511,11.1499
2018-05-22,37.5374,11.1596
2018-05-23,37.1157,11.0821
2018-05-24,37.6453,11.2565
2018-05-25,37.557,11.1499
2018-05-29,36.6549,11.0821
2018-05-30,37.0961,11.1887
2018-05-31,41.8717,11.1887
2018-06-01,42.362,11.3437
2018-06-04,42.9307,11.3727
2018-06-05,42.5679,11.4599
2018-06-06,43.0778,11.5955
2018-06-07,43.5289,11.6537
2018-06-08,43.7663,11.7215
2018-06-11,44.3597,11.6537
2018-06-12,43.697,11.7312
2018-06-13,43.9641,11.644
2018-06-14,43.0937,11.518
2018-06-15,43.43,11.5084
2018-06-18,43.4695,11.6149
2018-06-19,41.798,11.518
2018-06-20,41.4914,11.4987
2018-06-21,40.6705,11.3437
2018-06-22,40.7991,11.2855
2018-06-25,40.166,11.1402
2018-06-26,40.5617,11.1596
2018-06-27,39.9287,11.0627
2018-06-28,40.077,10.9271
2018-06-29,38.9693,10.7237
2018-07-02,39.0682,10.7528
2018-07-03,38.544,10.6462
2018-07-05,39.0385,10.7043
2018-07-06,38.7319,10.714
2018-07-09,39.3154,10.8496
2018-07-10,39.6517,10.8981
2018-07-11,38.8704,10.7237
2018-07-12,38.8407,10.7043
2018-07-13,38.9297,10.6365
2018-07-16,39.1275,10.5106
2018-07-17,39.5924,10.5203
2018-07-18,39.4341,10.5299
2018-07-19,38.8803,10.4815
2018-07-20,38.9693,10.375
2018-07-23,38.8407,10.2865
2018-07-24,39.0484,10.3848
2018-07-25,37.2384,10.3357
2018-07-26,36.3482,9.7167
2018-07-27,37.1197,9.756
2018-07-30,37.2582,9.8935
2018-07-31,37.4956,9.8641
2018-08-01,36.734,9.7265
2018-08-02,36.2197,9.7462
2018-08-03,37.3175,9.8641
2018-08-06,37.189,9.8542
2018-08-07,37.1692,9.9034
2018-08-08,37.2483,9.8739
2018-08-09,37.0999,9.7363
2018-08-10,36.19,9.5693
2018-08-13,35.7647,9.2942
2018-08-14,35.8043,9.3335
2018-08-15,35.5471,9.2844
2018-08-16,35.8933,9.3434
2018-08-17,35.9823,9.3827
2018-08-20,36.368,9.5497
2018-08-21,36.5065,9.6872
2018-08-22,35.735,9.5202
2018-08-23,35.2801,9.4612
2018-08-24,35.557,9.5104
2018-08-27,37.278,9.8149
2018-08-28,36.912,9.8346
2018-08-29,36.7142,9.7953
2018-08-30,35.9625,9.53
2018-08-31,35.6559,9.3139
2018-09-04,35.2108,9.3041
2018-09-05,34.9042,9.3237
2018-09-06,34.38,9.2648
2018-09-07,33.91,9.1076
2018-09-10,33.87,9.2156
2018-09-11,33.77,9.1469
2018-09-12,34.06,9.1763
2018-09-13,34.25,9.2058
2018-09-14,34.63,9.2844
2018-09-17,35.02,9.3827
2018-09-18,35.1,9.4121
2018-09-19,35.73,9.6086
2018-09-20,36.08,9.6381
2018-09-21,35.32,9.6774
2018-09-24,34.75,9.422
2018-09-25,33.55,9.2255
2018-09-26,33.73,9.1076
2018-09-27,33.67,9.0683
2018-09-28,33.67,9.0879
2018-10-01,34.2,9.1567
2018-10-02,33.3,9.0388
2018-10-03,34.0,8.97
2018-10-04,34.25,8.9897
2018-10-05,34.12,8.9602
2018-10-08,34.25,9.0977
2018-10-09,32.65,8.7932
2018-10-10,32.6,8.6654
2018-10-11,32.31,8.6556
2018-10-12,31.79,8.4886
2018-10-15,32.12,8.6556
2018-10-16,32.34,8.6458
2018-10-17,31.93,8.6065
2018-10-18,31.08,8.3609
2018-10-19,31.2,8.3511
2018-10-22,31.34,8.41
2018-10-23,32.12,8.59
2018-10-24,30.56,8.18
2018-10-25,32.0,8.99
2018-10-26,32.65,8.98
2018-10-29,33.13,9.28
2018-10-30,33.54,9.46
2018-10-31,36.59,9.55
2018-11-01,36.47,9.29
2018-11-02,36.03,9.38
2018-11-05,36.25,9.53
2018-11-06,36.46,9.54
2018-11-07,36.88,9.6
2018-11-08,36.57,9.46
2018-11-09,35.7,9.38
2018-11-12,35.69,9.49
2018-11-13,35.93,9.54
2018-11-14,35.23,9.54
2018-11-15,35.55,9.31
2018-11-16,35.58,9.085
